Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,90.18000030517578,90.4800033569336,89.29000091552734,89.30999755859375,78.77722930908203,1754500
2015-01-02,89.66999816894531,90.08999633789062,88.43000030517578,88.83999633789062,78.36265563964844,2021300
2015-01-05,88.04000091552734,88.31999969482422,87.18000030517578,87.33999633789062,77.03955841064453,3000000
2015-01-06,87.5,87.7699966430664,86.01000213623047,86.70999908447266,76.48384857177734,2867000
2015-01-07,87.16000366210938,88.75,87.16000366210938,88.52999877929688,78.08922576904297,2865500
2015-01-08,89.0,90.1500015258789,88.83999633789062,89.87999725341797,79.28002166748047,2802900
2015-01-09,89.94999694824219,90.1500015258789,89.37999725341797,89.77999877929688,79.19178771972656,2399900
2015-01-12,89.11000061035156,90.0199966430664,88.91000366210938,89.51000213623047,78.9536361694336,2418500
2015-01-13,89.7699966430664,91.33999633789062,89.1500015258789,89.83000183105469,79.23591613769531,4007000
2015-01-14,89.54000091552734,89.54000091552734,88.0,88.77999877929688,78.30972290039062,2377900
2015-01-15,89.01000213623047,89.0999984741211,87.66999816894531,88.16999816894531,77.77166748046875,1821000
2015-01-16,87.75,89.01000213623047,87.55000305175781,88.88999938964844,78.40674591064453,2657400
2015-01-20,88.88999938964844,89.41999816894531,87.91999816894531,88.62000274658203,78.16860961914062,2333600
2015-01-21,88.3499984741211,88.62999725341797,87.7300033569336,88.33999633789062,77.9216079711914,2040800
2015-01-22,88.72000122070312,89.55999755859375,87.94999694824219,89.5,78.94483184814453,2656900
2015-01-23,89.51000213623047,89.91999816894531,89.13999938964844,89.22000122070312,78.69783782958984,1939100
2015-01-26,89.04000091552734,89.19999694824219,88.23999786376953,89.08000183105469,78.5743637084961,1997200
2015-01-27,87.94999694824219,88.31999969482422,86.0,86.16000366210938,75.99873352050781,3689000
2015-01-28,86.93000030517578,87.12000274658203,84.33000183105469,84.36000061035156,74.41101837158203,3469100
2015-01-29,84.94999694824219,85.69999694824219,83.94000244140625,85.63999938964844,75.5400619506836,3590600
2015-01-30,85.12000274658203,85.44000244140625,83.86000061035156,84.02999877929688,74.11992645263672,3837500
2015-02-02,84.41999816894531,85.8499984741211,83.47000122070312,85.83000183105469,75.70763397216797,3088500
2015-02-03,86.25,87.95999908447266,85.97000122070312,87.91999816894531,77.55116271972656,3501300
2015-02-04,89.18000030517578,89.18000030517578,87.16999816894531,87.33999633789062,77.03955841064453,2764100
2015-02-05,88.11000061035156,88.54000091552734,87.33999633789062,88.47000122070312,78.03630828857422,2102000
2015-02-06,88.5999984741211,89.0999984741211,87.83999633789062,88.1500015258789,77.75403594970703,2386500
2015-02-09,87.51000213623047,88.2300033569336,87.0999984741211,87.36000061035156,77.05720520019531,2670500
2015-02-10,87.73999786376953,87.91000366210938,86.68000030517578,87.5199966430664,77.19832611083984,2573800
2015-02-11,87.5199966430664,88.16999816894531,87.25,87.95999908447266,77.58645629882812,1829800
2015-02-12,88.05999755859375,89.22000122070312,87.9800033569336,89.08999633789062,78.58316802978516,1931300
2015-02-13,89.08999633789062,89.80000305175781,89.08000183105469,89.79000091552734,79.20062255859375,1774400
2015-02-17,89.62999725341797,89.79000091552734,88.83000183105469,89.30000305175781,78.7684097290039,1915900
2015-02-18,89.0,89.5199966430664,88.86000061035156,89.43000030517578,78.88307189941406,1508900
2015-02-19,89.52999877929688,90.37999725341797,89.37000274658203,90.2699966430664,79.6240005493164,1751700
2015-02-20,90.0199966430664,90.9800033569336,89.30999755859375,90.48999786376953,79.81806182861328,2950600
2015-02-23,90.5999984741211,90.79000091552734,90.12999725341797,90.56999969482422,79.88863372802734,1579000
2015-02-24,90.16999816894531,91.0,89.88999938964844,90.8499984741211,80.13560485839844,1592000
2015-02-25,90.63999938964844,91.44000244140625,90.33000183105469,90.5999984741211,79.91509246826172,1732900
2015-02-26,90.81999969482422,91.2300033569336,90.0,90.30000305175781,79.65045928955078,2156800
2015-02-27,90.05000305175781,90.76000213623047,89.86000061035156,90.02999877929688,79.41230773925781,1686100
2015-03-02,90.02999877929688,91.23999786376953,89.7300033569336,91.18000030517578,80.42670440673828,1975000
2015-03-03,91.18000030517578,91.2699966430664,90.55000305175781,90.83999633789062,80.12679290771484,2888300
2015-03-04,90.83000183105469,91.19999694824219,90.05999755859375,90.91000366210938,80.18853759765625,2728800
2015-03-05,91.30999755859375,92.18000030517578,91.18000030517578,92.05000305175781,81.19410705566406,3019600
2015-03-06,91.62000274658203,91.94999694824219,90.48999786376953,90.66999816894531,79.97684478759766,3735000
2015-03-09,90.7300033569336,90.95999908447266,90.13999938964844,90.79000091552734,80.08267974853516,1464200
2015-03-10,89.95999908447266,90.20999908447266,88.05000305175781,88.05999755859375,77.67464447021484,3230200
2015-03-11,88.29000091552734,88.9000015258789,86.76000213623047,86.86000061035156,76.61619567871094,4320400
2015-03-12,87.02999877929688,88.30000305175781,86.86000061035156,88.19999694824219,77.79813385009766,2164100
2015-03-13,88.18000030517578,88.20999908447266,86.4000015258789,87.87000274658203,77.50704193115234,3617200
2015-03-16,88.31999969482422,89.0999984741211,88.13999938964844,88.91000366210938,78.42440795898438,2246000
2015-03-17,88.3499984741211,88.87999725341797,88.20999908447266,88.83999633789062,78.36265563964844,2210900
2015-03-18,88.80000305175781,91.3499984741211,88.37000274658203,90.93000030517578,80.20616149902344,2664900
2015-03-19,90.88999938964844,91.33999633789062,89.98999786376953,90.19000244140625,79.5534439086914,2658500
2015-03-20,90.88999938964844,91.6500015258789,90.51000213623047,91.4800033569336,80.69131469726562,3558200
2015-03-23,91.37999725341797,91.77999877929688,91.20999908447266,91.54000091552734,80.74425506591797,1916200
2015-03-24,91.48999786376953,91.48999786376953,89.27999877929688,89.41000366210938,78.86544036865234,2948600
2015-03-25,89.41000366210938,89.94999694824219,88.18000030517578,88.20999908447266,77.80695343017578,3607100
2015-03-26,91.51000213623047,94.9800033569336,90.94000244140625,94.16999816894531,83.06405639648438,7157000
2015-03-27,93.91999816894531,94.13999938964844,92.6500015258789,93.94000244140625,82.86119842529297,4352000
2015-03-30,94.1500015258789,94.83999633789062,93.94000244140625,94.41999816894531,83.28457641601562,3333100
2015-03-31,94.01000213623047,94.48999786376953,93.55000305175781,93.69000244140625,82.64067840576172,2708600
2015-04-01,93.55999755859375,93.93000030517578,92.68000030517578,93.55999755859375,82.52600860595703,2736100
2015-04-02,93.69999694824219,94.41999816894531,93.0999984741211,94.18000030517578,83.07289123535156,2145700
2015-04-06,93.45999908447266,96.0,93.12999725341797,95.69000244140625,84.40480041503906,2563700
2015-04-07,95.63999938964844,96.77999877929688,95.13999938964844,96.38999938964844,85.02226257324219,4232700
2015-04-08,95.45999908447266,96.16000366210938,94.66000366210938,95.12000274658203,84.79939270019531,2651600
2015-04-09,95.4000015258789,95.66000366210938,94.68000030517578,95.47000122070312,85.11138916015625,1952200
2015-04-10,95.44999694824219,95.47000122070312,94.52999877929688,94.69000244140625,84.41603088378906,2158000
2015-04-13,94.33999633789062,94.87999725341797,93.44000244140625,93.48999786376953,83.34622955322266,2443900
2015-04-14,93.56999969482422,94.22000122070312,93.22000122070312,93.80999755859375,83.63151550292969,2087000
2015-04-15,94.2699966430664,94.5,94.01000213623047,94.16000366210938,83.94355010986328,2093900
2015-04-16,93.91000366210938,94.22000122070312,93.66999816894531,94.05999755859375,83.8543930053711,1934800
2015-04-17,93.29000091552734,93.41000366210938,92.16000366210938,92.38999938964844,82.36559295654297,2647800
2015-04-20,92.98999786376953,93.55999755859375,92.62000274658203,93.2699966430664,83.15010833740234,3294400
2015-04-21,93.91000366210938,94.0,92.87000274658203,93.0,82.9094009399414,1949800
2015-04-22,93.33999633789062,93.62999725341797,92.76000213623047,93.37999725341797,83.2481689453125,1896200
2015-04-23,93.37999725341797,94.2699966430664,92.8499984741211,93.83999633789062,83.65826416015625,2165500
