Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,94.6500015258789,94.75,93.0,93.04000091552734,83.12882995605469,2306200
2015-01-02,93.16999816894531,93.94000244140625,92.13999938964844,93.0199966430664,83.11096954345703,2437500
2015-01-05,92.45999908447266,92.77999877929688,90.31999969482422,90.55999755859375,80.91304016113281,3469600
2015-01-06,90.79000091552734,90.9000015258789,87.94000244140625,88.62999725341797,79.18860626220703,4800300
2015-01-07,91.01000213623047,91.01000213623047,89.52999877929688,90.30000305175781,80.9181137084961,5665200
2015-01-08,91.44000244140625,91.80999755859375,91.0,91.58000183105469,82.06513214111328,3774200
2015-01-09,91.58000183105469,91.80000305175781,90.23999786376953,90.41999816894531,81.025634765625,3681700
2015-01-12,90.5,90.94000244140625,89.08000183105469,89.5,80.20122528076172,3230700
2015-01-13,90.2699966430664,91.13999938964844,88.43000030517578,89.2300033569336,79.95926666259766,3537600
2015-01-14,87.44000244140625,88.41999816894531,86.25,87.06999969482422,78.02366638183594,6628400
2015-01-15,87.5,88.02999877929688,84.55000305175781,85.87999725341797,76.95732116699219,5830900
2015-01-16,85.54000091552734,86.20999908447266,84.73999786376953,86.04000091552734,77.10069274902344,6768700
2015-01-20,86.45999908447266,87.72000122070312,86.41999816894531,87.26000213623047,78.19393157958984,6364100
2015-01-21,87.55999755859375,87.72000122070312,86.7699966430664,87.66999816894531,78.56135559082031,7185700
2015-01-22,84.5,86.12000274658203,83.5,84.37000274658203,75.6042251586914,16390100
2015-01-23,84.43000030517578,85.31999969482422,83.95999908447266,84.12999725341797,75.38912963867188,7366100
2015-01-26,83.77999877929688,84.30000305175781,83.12000274658203,83.30000305175781,74.64539337158203,6632800
2015-01-27,82.5,83.27999877929688,82.08000183105469,82.4000015258789,73.83891296386719,6329500
2015-01-28,82.80000305175781,83.38999938964844,81.70999908447266,81.7300033569336,73.23849487304688,7942200
2015-01-29,82.06999969482422,82.33000183105469,81.16000366210938,82.0,73.48046112060547,7545900
2015-01-30,82.12000274658203,82.19999694824219,80.55999755859375,80.69000244140625,72.30655670166016,7210500
2015-02-02,80.95999908447266,82.25,80.8499984741211,82.12999725341797,73.59691619873047,5459300
2015-02-03,82.58000183105469,83.7699966430664,82.54000091552734,83.7300033569336,75.03072357177734,5586200
2015-02-04,83.5,84.47000122070312,83.33000183105469,83.61000061035156,74.9231948852539,6155700
2015-02-05,84.25,84.93000030517578,84.08000183105469,84.7300033569336,75.92681121826172,3966600
2015-02-06,85.11000061035156,86.01000213623047,84.7699966430664,85.01000213623047,76.1777114868164,5139700
2015-02-09,84.52999877929688,85.25,84.30000305175781,84.9800033569336,76.15084075927734,3101300
2015-02-10,85.5999984741211,85.97000122070312,85.12000274658203,85.83999633789062,76.92147827148438,3589900
2015-02-11,85.87000274658203,86.18000030517578,85.31999969482422,86.01000213623047,77.07381439208984,4374800
2015-02-12,80.02999877929688,81.52999877929688,80.0,80.4800033569336,72.11837768554688,32653100
2015-02-13,79.44000244140625,79.75,77.72000122070312,78.08000183105469,69.96771240234375,34874400
2015-02-17,77.16000366210938,79.31999969482422,77.12000274658203,79.08000183105469,70.86383056640625,18578300
2015-02-18,78.72000122070312,80.2699966430664,78.72000122070312,79.77999877929688,71.49109649658203,13417000
2015-02-19,79.88999938964844,79.9800033569336,77.55999755859375,78.4000015258789,70.25447845458984,20858000
2015-02-20,78.22000122070312,79.87999725341797,78.19999694824219,79.83000183105469,71.53590393066406,11348700
2015-02-23,79.98999786376953,80.4800033569336,79.47000122070312,80.30000305175781,71.95707702636719,6868600
2015-02-24,80.30000305175781,81.69999694824219,80.26000213623047,80.86000061035156,72.45890045166016,10951000
2015-02-25,81.16000366210938,82.25,80.87000274658203,82.16999816894531,73.63275909423828,8184700
2015-02-26,83.01000213623047,83.47000122070312,82.41000366210938,83.25,74.60057830810547,8702800
2015-02-27,83.25,83.37999725341797,81.5199966430664,81.58999633789062,73.11302947998047,8121200
2015-03-02,81.58999633789062,82.20999908447266,81.55999755859375,82.02999877929688,73.5073471069336,5503100
2015-03-03,80.98999786376953,81.93000030517578,80.9000015258789,81.91000366210938,73.3998031616211,6856100
2015-03-04,81.55000305175781,81.55999755859375,80.55999755859375,80.62999725341797,72.25277709960938,6141000
2015-03-05,80.66000366210938,81.4000015258789,80.63999938964844,81.1500015258789,72.71874237060547,5571800
2015-03-06,80.62999725341797,81.1500015258789,80.05999755859375,80.30999755859375,71.96602630615234,6530200
2015-03-09,80.1500015258789,80.83000183105469,79.94999694824219,80.51000213623047,72.14524841308594,5846100
2015-03-10,79.7300033569336,79.7699966430664,78.87000274658203,79.11000061035156,70.89071655273438,7525000
2015-03-11,79.4000015258789,79.75,79.11000061035156,79.44999694824219,71.19535827636719,4546200
2015-03-12,80.0999984741211,82.0,80.02999877929688,81.55999755859375,73.08615112304688,9386600
2015-03-13,81.5,81.6500015258789,79.94999694824219,80.5999984741211,72.22591400146484,6919400
2015-03-16,80.87999725341797,81.6500015258789,80.75,81.5,73.03238677978516,5295100
2015-03-17,81.19999694824219,81.20999908447266,80.55000305175781,81.05999755859375,72.63809204101562,4258200
2015-03-18,80.58000183105469,82.31999969482422,80.2699966430664,81.86000061035156,73.35498046875,6449400
2015-03-19,81.83999633789062,81.95999908447266,80.94000244140625,81.54000091552734,73.06822967529297,4677000
2015-03-20,81.79000091552734,83.05999755859375,81.5,82.69999694824219,74.10771179199219,9338100
2015-03-23,82.69999694824219,83.54000091552734,82.19999694824219,82.19999694824219,73.65968322753906,7291700
2015-03-24,82.04000091552734,82.16000366210938,81.2699966430664,81.37000274658203,72.9159164428711,5217800
2015-03-25,81.41999816894531,81.47000122070312,80.02999877929688,80.11000061035156,71.78681182861328,8908000
2015-03-26,79.66999816894531,79.77999877929688,77.88999938964844,78.4800033569336,70.32615661621094,16181300
2015-03-27,78.4000015258789,78.63999938964844,77.70999908447266,77.97000122070312,69.86915588378906,9022600
2015-03-30,78.3499984741211,78.75,78.0,78.05000305175781,69.94086456298828,7285200
2015-03-31,77.88999938964844,78.52999877929688,77.62000274658203,78.12000274658203,70.23754119873047,5918300
2015-04-01,78.05000305175781,79.31999969482422,77.8499984741211,78.93000030517578,70.96581268310547,6163500
2015-04-02,78.93000030517578,79.7699966430664,78.56999969482422,79.69999694824219,71.65811920166016,5695200
2015-04-06,79.33999633789062,80.0999984741211,78.7300033569336,79.62999725341797,71.59518432617188,3831100
2015-04-07,78.58999633789062,79.37999725341797,78.26000213623047,78.33000183105469,70.42634582519531,5919200
2015-04-08,78.41999816894531,79.36000061035156,78.30000305175781,78.69000244140625,70.7500228881836,6405800
2015-04-09,78.62999725341797,79.33000183105469,78.41000366210938,79.16000366210938,71.1726303100586,4288100
2015-04-10,79.41999816894531,79.97000122070312,79.19999694824219,79.58999633789062,71.55919647216797,3442000
2015-04-13,79.7300033569336,79.98999786376953,79.26000213623047,79.2699966430664,71.27149963378906,4092000
2015-04-14,79.5999984741211,79.97000122070312,78.88999938964844,79.48999786376953,71.46928405761719,4213200
2015-04-15,79.43000030517578,80.30000305175781,79.41999816894531,79.75,71.70306396484375,6042700
2015-04-16,79.43000030517578,81.16999816894531,79.25,80.91000366210938,72.74602508544922,8084800
2015-04-17,78.4000015258789,78.5,76.52999877929688,77.31999969482422,69.51825714111328,22112500
2015-04-20,77.38999938964844,77.8499984741211,76.95999908447266,77.2300033569336,69.43734741210938,8432600
2015-04-21,77.37999725341797,77.80000305175781,77.23999786376953,77.27999877929688,69.4822998046875,5125000
2015-04-22,77.41000366210938,78.6500015258789,77.18000030517578,78.44000244140625,70.5252685546875,7318100
2015-04-23,78.05999755859375,78.37000274658203,77.73999786376953,78.1500015258789,70.26451110839844,4815400
2015-04-24,78.30000305175781,78.33000183105469,77.7699966430664,77.98999786376953,70.12065124511719,3400700
2015-04-27,77.83000183105469,77.95999908447266,77.04000091552734,77.48999786376953,69.67110443115234,6901700
2015-04-28,77.69000244140625,77.7300033569336,76.94000244140625,77.48999786376953,69.67110443115234,6493400
2015-04-29,77.12999725341797,77.47000122070312,77.0,77.16000366210938,69.3744125366211,4322600
2015-04-30,77.04000091552734,77.68000030517578,76.9800033569336,77.44999694824219,69.63514709472656,6754100
2015-05-01,77.8499984741211,77.88999938964844,77.30999755859375,77.68000030517578,69.8419418334961,3859200
2015-05-04,77.95999908447266,78.54000091552734,77.73999786376953,78.27999877929688,70.38138580322266,3896700
2015-05-05,77.9800033569336,78.5199966430664,77.77999877929688,77.83999633789062,69.98580169677734,5325800
2015-05-06,78.69999694824219,78.8499984741211,77.38999938964844,77.8499984741211,69.99479675292969,5896600
2015-05-07,77.83999633789062,78.73999786376953,77.5999984741211,78.43000030517578,70.51626586914062,7924600
2015-05-08,78.88999938964844,79.63999938964844,78.7699966430664,78.9800033569336,71.01077270507812,7198100
2015-05-11,79.05000305175781,80.25,79.01000213623047,79.69999694824219,71.65811920166016,5827400
2015-05-12,79.1500015258789,79.43000030517578,78.44000244140625,79.08000183105469,71.10067749023438,4575700
2015-05-13,79.5,80.01000213623047,79.2699966430664,79.86000061035156,71.80199432373047,5494500
2015-05-14,80.33999633789062,80.9000015258789,80.2699966430664,80.75,72.6021728515625,4450800
2015-05-15,80.9000015258789,81.16000366210938,79.98999786376953,80.22000122070312,72.12567138671875,4479300
2015-05-18,80.27999877929688,80.55000305175781,79.77999877929688,80.16999816894531,72.08067321777344,4579900
2015-05-19,80.37000274658203,81.5999984741211,80.37000274658203,81.36000061035156,73.15061950683594,6063500
2015-05-20,81.41000366210938,81.44999694824219,80.77999877929688,80.95999908447266,72.79097747802734,3986700
2015-05-21,80.54000091552734,81.16999816894531,80.41000366210938,80.76000213623047,72.61115264892578,4249700
2015-05-22,80.83999633789062,81.58000183105469,80.72000122070312,81.25,73.05171203613281,3395800
2015-05-26,81.12000274658203,81.45999908447266,79.94000244140625,80.19000244140625,72.09867858886719,5282700
2015-05-27,80.44999694824219,80.62999725341797,79.83999633789062,80.11000061035156,72.02674865722656,5105100
2015-05-28,79.97000122070312,80.25,79.87999725341797,80.08999633789062,72.00877380371094,4443000
